"NAME","B25009_001E","B11002_001E","B23025_004E","B23025_006E","B19001_001E","B19001_002E","B19001_003E","B19001_004E","B19001_005E","B19001_006E","B19001_007E","B19001_008E","B19001_009E","B19001_010E","B19001_011E","B19001_012E","B19001_013E","B19001_014E","B19001_015E","B19001_016E","B19001_017E","B01001_003E","B01001_004E","B01001_005E","B01001_006E","B01001_007E","B01001_008E","B01001_009E","B01001_010E","B01001_011E","B01001_012E","B01001_013E","B01001_014E","B01001_015E","B01001_016E","B01001_017E","B01001_018E","B01001_019E","B01001_020E","B01001_021E","B01001_022E","B01001_023E","B01001_024E","B01001_025E","B01001_027E","B01001_028E","B01001_029E","B01001_030E","B01001_031E","state","county","tract","block group"
"Block Group 2, Census Tract 6016.01, San Mateo County, California",482,1709,920,0,482,0,16,48,24,7,26,8,5,0,29,72,110,69,46,7,15,27,105,76,13,21,14,0,67,33,58,19,55,25,107,42,62,25,13,30,22,22,14,19,29,0,20,11,20,"06","081","601601","2"
"Block Group 1, Census Tract 6016.01, San Mateo County, California",392,1174,671,0,392,20,4,14,13,2,16,11,8,8,35,14,65,45,39,54,44,27,18,34,14,20,3,4,33,45,75,37,19,33,53,45,13,7,9,32,12,25,5,3,82,4,38,11,3,"06","081","601601","1"
"Block Group 1, Census Tract 6032, San Mateo County, California",453,1238,683,0,453,11,0,0,10,10,0,10,0,0,72,66,44,54,33,86,57,15,0,23,38,38,0,12,69,30,11,37,39,17,58,102,9,77,29,9,18,0,0,13,25,77,13,16,13,"06","081","603200","1"
"Block Group 4, Census Tract 6032, San Mateo County, California",286,631,439,0,286,5,0,0,0,11,0,0,0,9,0,0,31,59,33,37,101,14,64,0,0,0,0,0,0,0,14,39,60,33,35,19,15,0,7,0,8,10,0,0,12,13,9,0,0,"06","081","603200","4"
"Block Group 2, Census Tract 6032, San Mateo County, California",235,624,278,0,235,0,18,0,21,11,0,28,22,0,10,18,8,14,30,34,21,14,0,9,28,22,0,11,9,10,0,22,32,19,17,35,14,18,3,13,11,4,3,3,12,0,33,40,0,"06","081","603200","2"
"Block Group 3, Census Tract 6032, San Mateo County, California",420,1200,690,0,420,0,10,10,0,0,0,36,0,9,0,55,47,61,87,39,66,45,26,21,20,10,8,16,12,12,19,48,44,23,64,33,20,22,37,20,38,21,0,0,51,28,45,9,31,"06","081","603200","3"
"Block Group 1, Census Tract 6041.02, San Mateo County, California",1610,2866,1931,0,1610,23,59,38,50,66,127,33,27,16,111,202,191,155,91,173,248,46,57,33,23,13,12,35,43,244,366,137,94,92,84,86,47,21,24,66,26,41,0,11,65,13,51,6,0,"06","081","604102","1"
"Block Group 1, Census Tract 6049, San Mateo County, California",736,2224,1147,0,736,15,10,0,0,47,0,6,9,34,0,31,105,24,67,77,311,80,75,36,59,25,0,0,58,89,39,75,96,63,87,97,14,40,27,6,55,30,34,24,90,57,34,32,12,"06","081","604900","1"
"Block Group 2, Census Tract 6049, San Mateo County, California",492,1071,410,0,492,42,15,27,16,14,0,18,16,8,19,37,59,56,51,29,85,14,27,20,36,12,0,0,0,15,0,30,11,41,39,34,15,35,27,15,24,17,10,32,28,42,12,0,0,"06","081","604900","2"
"Block Group 5, Census Tract 6050, San Mateo County, California",337,930,409,0,337,0,37,17,0,0,0,0,0,0,15,0,43,0,31,39,155,15,70,57,36,12,0,0,0,21,0,16,33,42,36,42,0,0,42,11,0,32,31,32,17,11,30,0,0,"06","081","605000","5"
"Block Group 3, Census Tract 6050, San Mateo County, California",1017,3077,1510,0,1017,0,0,35,17,55,0,17,14,21,20,17,13,117,43,102,546,52,81,164,86,35,0,0,34,53,83,43,68,162,96,110,109,46,89,12,29,48,53,19,110,93,88,34,28,"06","081","605000","3"
"Block Group 4, Census Tract 6050, San Mateo County, California",281,833,315,0,281,0,0,0,0,15,0,0,0,0,0,17,20,19,33,33,144,16,32,57,36,16,0,0,0,0,0,0,71,15,54,14,0,0,0,23,20,48,0,31,36,17,21,17,0,"06","081","605000","4"
"Block Group 1, Census Tract 6050, San Mateo County, California",857,2048,1175,13,857,19,20,18,17,35,35,37,18,19,54,46,147,88,52,112,140,100,50,124,36,17,0,0,15,99,171,73,158,20,102,61,7,38,6,23,44,20,24,53,28,53,43,11,68,"06","081","605000","1"
"Block Group 2, Census Tract 6050, San Mateo County, California",357,1174,520,0,357,72,19,0,0,0,17,0,0,0,0,0,21,0,0,15,213,56,83,18,0,0,0,0,0,0,80,19,16,94,49,32,0,0,0,0,19,16,0,0,76,66,51,16,23,"06","081","605000","2"
"Block Group 1, Census Tract 6051, San Mateo County, California",267,829,424,0,267,0,18,0,0,10,0,0,0,0,0,30,28,29,13,14,125,80,41,43,11,0,0,0,15,19,46,38,44,38,19,12,4,0,24,8,17,10,0,0,36,31,25,0,0,"06","081","605100","1"
"Block Group 2, Census Tract 6051, San Mateo County, California",1079,2339,1326,0,1079,20,54,34,38,28,9,21,0,67,28,107,131,112,105,127,198,27,63,77,40,0,29,0,36,119,55,73,128,77,68,103,6,52,15,45,15,8,9,8,111,38,86,57,0,"06","081","605100","2"
"Block Group 1, Census Tract 6114, San Mateo County, California",251,638,485,0,251,0,0,0,0,0,0,0,34,0,0,0,12,23,9,0,173,0,0,23,0,89,31,40,85,0,0,13,16,0,28,9,35,74,9,11,8,14,0,51,14,0,8,26,138,"06","081","611400","1"
"Block Group 2, Census Tract 6114, San Mateo County, California",165,390,144,0,165,0,0,0,0,0,0,0,26,0,0,0,0,27,11,0,101,15,0,0,0,0,0,0,11,11,0,0,13,0,12,16,14,2,0,32,8,8,12,37,0,28,0,0,0,"06","081","611400","2"
"Block Group 3, Census Tract 6114, San Mateo County, California",454,1468,486,0,454,15,10,0,8,0,0,11,10,11,11,7,7,12,19,45,288,69,91,81,28,12,0,0,29,12,11,26,20,83,87,55,22,40,8,7,42,17,0,0,47,53,66,9,0,"06","081","611400","3"
"Block Group 4, Census Tract 6114, San Mateo County, California",532,1469,706,0,532,14,0,0,61,0,15,0,0,22,0,21,8,24,49,27,291,0,51,54,61,16,0,0,14,30,26,53,26,82,52,77,22,46,10,26,97,21,0,7,28,13,49,13,13,"06","081","611400","4"
"Block Group 1, Census Tract 6103.02, San Mateo County, California",1000,2741,1481,0,1000,34,41,33,35,30,54,47,65,37,63,154,81,51,72,80,123,97,104,52,99,44,57,15,86,181,149,165,90,167,117,90,41,59,21,15,35,10,0,0,88,68,55,31,33,"06","081","610302","1"
"Block Group 2, Census Tract 6090, San Mateo County, California",508,1299,578,0,508,5,0,34,32,22,30,0,7,23,10,12,39,75,33,30,156,22,22,66,12,0,0,0,17,13,35,17,72,60,26,61,20,27,0,24,43,20,23,9,36,38,64,32,0,"06","081","609000","2"
"Block Group 1, Census Tract 6090, San Mateo County, California",441,1214,562,0,441,14,0,19,15,8,16,0,0,11,14,36,80,56,14,51,107,22,51,44,25,38,0,0,42,61,38,29,13,65,26,63,8,17,23,10,18,7,4,18,64,39,39,21,10,"06","081","609000","1"
"Block Group 1, Census Tract 6099, San Mateo County, California",426,1118,552,0,426,9,9,0,9,0,0,8,9,29,0,41,15,58,20,68,151,33,41,35,8,0,0,0,0,0,31,17,70,37,47,39,9,44,10,34,34,30,10,0,27,21,12,28,0,"06","081","609900","1"
"Block Group 2, Census Tract 6099, San Mateo County, California",661,2072,1173,0,661,0,0,0,18,0,10,12,28,0,0,0,88,49,9,151,296,95,89,25,38,0,0,13,47,80,97,73,58,66,49,76,38,31,8,38,20,33,0,2,36,64,130,28,43,"06","081","609900","2"
"Block Group 1, Census Tract 6120, San Mateo County, California",389,1368,684,0,389,5,71,7,38,0,19,0,0,25,86,34,21,69,0,14,0,34,64,91,15,0,0,33,0,93,50,24,9,59,58,48,30,0,29,24,7,7,13,0,43,18,82,21,31,"06","081","612000","1"
"Block Group 3, Census Tract 6120, San Mateo County, California",239,1052,602,0,239,0,0,19,0,0,0,29,0,0,29,64,19,60,16,3,0,20,19,33,33,0,0,21,0,155,47,37,54,11,29,16,0,19,0,22,0,0,6,0,10,117,0,53,0,"06","081","612000","3"
"Block Group 2, Census Tract 6120, San Mateo County, California",580,3219,1730,0,580,54,0,0,35,20,24,0,0,0,51,70,98,63,53,96,16,118,80,170,114,70,0,27,276,237,231,115,44,47,125,22,0,21,24,69,0,0,17,7,79,198,61,139,51,"06","081","612000","2"
"Block Group 4, Census Tract 6120, San Mateo County, California",379,1682,725,0,379,13,24,25,31,20,0,9,49,27,37,17,51,13,25,0,38,60,115,67,14,11,54,0,36,74,61,41,33,88,49,16,12,37,13,18,17,24,0,6,39,32,78,31,0,"06","081","612000","4"
"Block Group 2, Census Tract 6135.02, San Mateo County, California",476,1068,552,0,476,0,16,0,17,0,0,0,0,22,20,0,64,14,100,38,185,24,15,26,2,0,0,0,56,30,22,22,16,16,70,46,21,84,30,16,18,0,0,0,23,2,67,31,21,"06","081","613502","2"
"Block Group 3, Census Tract 6135.02, San Mateo County, California",593,1705,979,0,593,0,0,0,0,0,0,0,42,14,44,18,0,16,108,196,155,74,158,72,0,26,0,0,23,65,41,112,23,82,35,86,24,109,16,0,0,0,0,0,10,0,18,69,34,"06","081","613502","3"
"Block Group 4, Census Tract 6135.02, San Mateo County, California",594,2281,1238,0,594,0,0,19,0,0,0,46,43,17,0,113,49,115,0,44,148,113,45,0,151,116,0,0,0,104,22,0,102,46,92,59,17,42,39,0,72,0,19,0,92,0,120,0,67,"06","081","613502","4"
"Block Group 1, Census Tract 6135.02, San Mateo County, California",617,1643,862,0,617,0,0,15,16,0,0,0,0,14,51,0,44,86,93,98,200,59,22,0,0,0,0,0,0,30,80,17,83,93,36,24,92,69,29,96,15,14,0,0,0,0,71,47,0,"06","081","613502","1"
"Block Group 1, Census Tract 6138, San Mateo County, California",271,708,481,0,271,0,0,0,0,24,10,79,0,11,5,0,53,8,19,50,12,11,61,9,12,17,0,0,0,22,10,31,93,14,67,24,29,5,0,33,11,0,38,0,0,75,25,26,0,"06","081","613800","1"
"Block Group 2, Census Tract 6138, San Mateo County, California",288,631,468,0,288,0,0,10,0,0,0,13,33,0,0,0,54,57,30,32,59,0,0,18,0,0,0,0,0,78,8,0,33,35,50,46,6,0,8,0,14,6,0,0,0,0,56,0,0,"06","081","613800","2"
"Block Group 3, Census Tract 6138, San Mateo County, California",348,709,355,0,348,0,47,0,0,18,62,0,20,0,22,19,17,11,7,35,90,0,11,0,23,19,0,0,15,0,29,0,33,44,10,49,0,32,76,5,46,8,0,6,0,0,39,0,0,"06","081","613800","3"
"Block Group 4, Census Tract 6138, San Mateo County, California",534,1706,848,0,534,24,56,11,24,0,64,0,0,10,28,21,52,54,66,53,71,44,38,32,0,45,0,0,0,76,159,25,14,89,66,31,69,38,51,36,36,0,0,0,23,23,86,20,0,"06","081","613800","4"
"Block Group 1, Census Tract 6025, San Mateo County, California",580,2153,1068,0,580,10,0,0,10,20,11,9,26,9,9,10,105,94,96,35,136,48,80,87,28,12,28,9,18,75,8,112,52,31,81,51,6,82,33,19,66,25,0,53,28,14,81,47,9,"06","081","602500","1"
"Block Group 2, Census Tract 6025, San Mateo County, California",417,1645,902,0,417,0,10,0,0,0,8,22,0,0,27,68,29,63,31,51,108,37,64,38,27,0,16,0,25,93,15,71,32,77,82,91,0,95,32,8,13,19,12,28,79,9,18,0,6,"06","081","602500","2"
"Block Group 3, Census Tract 6025, San Mateo County, California",537,1585,812,36,537,21,0,9,9,13,0,0,38,0,17,37,29,82,27,105,150,17,9,37,11,65,0,6,10,33,46,70,87,29,53,31,15,47,29,49,51,6,0,0,50,38,57,56,18,"06","081","602500","3"
"Block Group 2, Census Tract 6009, San Mateo County, California",666,1985,980,0,666,21,39,35,34,20,0,0,32,0,16,40,37,60,71,141,120,64,27,56,10,0,0,0,44,30,55,110,57,137,82,94,31,0,12,57,23,0,8,59,28,118,57,13,28,"06","081","600900","2"
"Block Group 1, Census Tract 6009, San Mateo County, California",725,1937,912,0,725,20,0,17,17,0,42,36,7,16,52,69,73,109,44,50,173,54,46,22,0,7,38,0,48,83,20,90,61,52,97,41,11,76,42,54,59,26,36,18,8,28,32,20,39,"06","081","600900","1"
"Block Group 3, Census Tract 6016.05, San Mateo County, California",646,2388,1363,0,646,46,41,25,26,0,7,13,20,8,0,49,105,50,67,75,114,11,68,76,69,0,31,17,16,98,52,73,118,68,149,64,30,68,27,7,78,37,11,9,38,78,38,63,23,"06","081","601605","3"
"Block Group 1, Census Tract 6016.05, San Mateo County, California",276,989,560,0,276,0,0,10,0,0,0,8,10,9,7,10,55,61,37,31,38,38,31,37,0,0,0,54,5,41,36,49,46,0,0,78,16,17,39,13,21,11,0,1,5,14,15,29,1,"06","081","601605","1"
"Block Group 4, Census Tract 6016.05, San Mateo County, California",431,1603,934,0,431,0,8,12,20,9,16,0,23,0,9,9,46,92,51,60,76,20,33,55,37,0,19,19,97,77,138,29,66,70,54,0,0,42,0,33,37,20,0,0,6,37,35,25,17,"06","081","601605","4"
"Block Group 2, Census Tract 6016.05, San Mateo County, California",325,1192,599,0,325,0,0,0,8,0,0,0,0,12,31,23,61,43,56,91,0,9,0,58,18,0,21,0,11,11,21,8,42,7,45,74,23,25,27,14,29,39,0,23,11,52,11,0,0,"06","081","601605","2"
"Block Group 1, Census Tract 6027, San Mateo County, California",279,971,639,0,279,0,0,0,0,0,0,0,0,0,10,10,32,81,55,65,26,34,26,33,26,20,12,0,64,41,0,31,30,57,64,18,17,9,8,10,14,24,0,12,32,10,17,35,0,"06","081","602700","1"
"Block Group 3, Census Tract 6027, San Mateo County, California",437,1801,1088,0,437,0,0,0,16,0,0,39,0,19,0,6,73,37,29,107,111,56,45,34,0,43,0,0,12,78,23,77,77,144,31,74,27,35,40,12,10,31,0,0,70,85,46,25,11,"06","081","602700","3"
"Block Group 2, Census Tract 6027, San Mateo County, California",580,1709,1070,0,580,9,49,6,16,0,10,11,8,10,30,42,63,77,109,70,70,62,12,45,9,12,0,0,61,68,149,19,63,135,65,10,7,29,6,33,0,31,18,7,29,48,21,51,8,"06","081","602700","2"
"Block Group 4, Census Tract 6027, San Mateo County, California",651,1727,1007,0,651,40,9,11,7,7,39,17,55,0,35,86,64,113,23,45,100,49,38,47,0,0,0,10,15,54,32,41,67,88,38,73,24,34,7,49,28,8,12,3,44,0,81,42,14,"06","081","602700","4"
"Block Group 2, Census Tract 6029, San Mateo County, California",651,1823,937,0,651,18,11,0,33,8,14,12,25,0,56,48,70,100,43,110,103,89,27,117,10,0,0,0,0,86,86,30,69,55,184,30,24,25,19,38,13,38,9,0,37,56,56,0,0,"06","081","602900","2"
"Block Group 1, Census Tract 6029, San Mateo County, California",982,1964,1236,0,982,59,28,10,5,39,12,11,0,47,57,49,189,125,152,103,96,53,29,58,39,0,0,37,26,149,48,84,37,47,216,63,46,27,7,22,46,8,8,9,44,31,76,27,21,"06","081","602900","1"
"Block Group 3, Census Tract 6040, San Mateo County, California",464,1340,539,0,464,54,0,0,22,8,0,55,12,11,23,82,19,49,5,68,56,44,21,36,44,18,0,0,46,49,24,84,10,46,105,8,37,8,0,19,37,10,23,12,27,98,46,10,7,"06","081","604000","3"
"Block Group 1, Census Tract 6040, San Mateo County, California",257,847,564,0,257,0,0,0,0,0,0,0,0,6,10,10,0,41,34,78,78,12,27,21,13,0,0,0,20,19,66,33,26,11,32,35,0,31,18,0,12,10,0,0,44,12,17,26,6,"06","081","604000","1"
"Block Group 2, Census Tract 6040, San Mateo County, California",408,1093,498,0,408,0,16,0,9,29,0,0,11,41,18,33,24,101,5,67,54,50,38,69,8,18,19,13,5,14,55,96,12,68,0,60,3,11,25,11,17,25,18,0,27,9,34,21,20,"06","081","604000","2"
"Block Group 2, Census Tract 6073, San Mateo County, California",732,1856,981,0,732,14,0,9,6,41,11,18,30,19,30,50,67,45,66,100,226,53,42,57,24,0,0,9,0,20,73,79,46,65,89,70,30,35,17,51,28,0,19,23,32,110,38,8,16,"06","081","607300","2"
"Block Group 3, Census Tract 6073, San Mateo County, California",206,561,255,0,206,0,0,0,9,7,7,0,0,0,6,0,28,26,46,8,69,0,14,26,0,9,0,0,66,9,19,8,6,16,0,5,14,33,13,21,8,0,24,7,16,8,0,0,0,"06","081","607300","3"
"Block Group 1, Census Tract 6073, San Mateo County, California",410,1249,629,0,410,3,0,0,0,0,0,15,22,29,14,22,72,24,9,67,133,9,50,43,27,26,9,7,33,18,21,29,40,59,59,35,20,27,18,0,35,11,0,10,53,79,53,13,15,"06","081","607300","1"
"Block Group 1, Census Tract 6080.01, San Mateo County, California",825,2028,1051,0,825,8,25,8,27,8,0,10,10,25,0,64,34,91,135,108,272,47,111,80,33,0,0,0,31,22,27,46,142,102,132,22,25,37,8,36,35,33,32,0,52,67,59,37,0,"06","081","608001","1"
"Block Group 2, Census Tract 6080.01, San Mateo County, California",730,1645,885,0,730,94,11,14,11,12,7,6,10,0,49,8,97,89,65,83,174,91,89,17,0,0,0,0,0,140,112,184,18,75,45,31,10,38,0,0,21,11,19,0,33,35,25,20,0,"06","081","608001","2"
"Block Group 1, Census Tract 6082, San Mateo County, California",1352,3838,2037,0,1352,11,9,25,22,7,0,43,10,0,40,59,49,212,101,273,491,83,77,153,55,62,0,21,54,148,81,204,163,101,144,159,51,49,57,30,112,25,56,34,27,185,134,84,0,"06","081","608200","1"
"Block Group 3, Census Tract 6086, San Mateo County, California",988,2325,1348,0,988,12,31,14,27,41,44,43,36,38,26,37,152,89,114,211,73,110,112,57,11,0,0,0,46,173,97,168,127,34,66,35,43,41,7,0,0,3,10,7,103,110,57,32,0,"06","081","608600","3"
"Block Group 2, Census Tract 6086, San Mateo County, California",383,1169,546,0,383,11,0,0,20,0,12,0,15,38,49,27,49,20,20,53,69,99,24,60,82,0,0,0,0,0,67,109,23,19,37,9,0,19,6,43,7,8,0,19,42,23,18,42,13,"06","081","608600","2"
"Block Group 1, Census Tract 6086, San Mateo County, California",378,1036,603,0,378,0,7,14,0,11,20,0,11,0,9,22,70,23,50,50,91,29,13,8,0,27,0,0,50,86,52,44,46,13,10,59,10,10,0,16,26,17,8,11,67,9,41,0,0,"06","081","608600","1"
"Block Group 2, Census Tract 6033, San Mateo County, California",818,2582,1386,0,818,0,0,0,23,0,0,0,39,0,33,61,140,199,30,137,156,87,55,114,51,33,0,0,55,57,111,100,58,71,44,68,66,85,34,17,49,0,20,45,91,89,89,36,19,"06","081","603300","2"
"Block Group 1, Census Tract 6033, San Mateo County, California",817,1857,1000,0,817,14,78,0,51,31,20,66,0,49,36,75,34,55,44,120,144,0,34,18,33,0,0,0,16,38,12,84,9,67,75,151,13,14,20,67,33,22,43,0,41,14,30,49,0,"06","081","603300","1"
"Block Group 3, Census Tract 6033, San Mateo County, California",764,2332,1196,0,764,0,0,15,0,38,16,0,20,18,31,69,117,38,53,229,120,118,19,47,18,0,16,47,65,96,50,66,56,53,62,136,26,37,0,46,39,22,0,16,27,212,59,117,59,"06","081","603300","3"
"Block Group 2, Census Tract 6046, San Mateo County, California",431,1338,693,0,431,7,9,12,6,16,0,0,10,4,11,13,38,51,28,64,162,22,38,30,34,16,11,0,23,42,6,41,33,48,41,40,27,20,27,0,30,34,23,9,7,25,85,21,7,"06","081","604600","2"
"Block Group 1, Census Tract 6046, San Mateo County, California",543,1656,776,0,543,0,6,7,10,20,8,11,22,12,58,25,61,40,54,59,150,27,69,98,29,6,36,0,56,27,20,21,106,93,37,46,19,39,24,31,21,36,18,23,11,63,63,38,0,"06","081","604600","1"
"Block Group 1, Census Tract 6055, San Mateo County, California",1684,3181,2195,0,1684,35,0,48,11,61,69,37,68,61,79,78,389,158,176,163,251,0,36,39,15,0,0,0,0,185,146,103,71,57,72,119,54,71,41,40,31,34,6,22,49,56,133,97,14,"06","081","605500","1"
"Block Group 2, Census Tract 6055, San Mateo County, California",304,793,391,0,304,0,29,0,54,0,0,0,0,0,0,14,47,15,0,21,124,0,0,37,0,0,0,0,14,50,69,13,10,26,37,42,0,14,0,0,17,7,0,8,58,0,56,0,0,"06","081","605500","2"
"Block Group 3, Census Tract 6055, San Mateo County, California",688,1521,858,0,688,16,0,14,19,0,48,5,12,21,29,54,54,66,122,129,99,0,107,0,0,0,0,15,0,30,85,22,68,62,13,4,18,0,16,47,21,0,0,10,79,116,49,12,14,"06","081","605500","3"
"Block Group 3, Census Tract 6058, San Mateo County, California",277,817,280,0,277,0,0,0,0,0,12,0,0,8,7,0,9,13,18,11,199,34,62,60,27,0,0,0,0,0,0,17,37,38,45,10,0,0,34,16,15,38,9,9,3,4,54,13,0,"06","081","605800","3"
"Block Group 1, Census Tract 6058, San Mateo County, California",260,577,312,0,260,0,0,0,12,8,8,9,0,9,0,23,15,12,33,25,106,0,0,25,11,6,0,0,35,28,15,0,9,5,45,42,12,7,10,23,9,0,0,8,0,7,17,8,0,"06","081","605800","1"
"Block Group 2, Census Tract 6058, San Mateo County, California",460,1372,716,0,460,11,0,0,0,0,0,9,0,0,0,37,60,28,8,102,205,11,57,77,15,0,19,19,16,18,68,40,37,39,43,80,0,0,49,19,9,24,9,7,0,30,61,77,33,"06","081","605800","2"
"Block Group 1, Census Tract 6074, San Mateo County, California",907,2051,1228,0,907,10,13,12,25,10,61,23,54,10,70,47,69,89,116,128,170,68,84,37,12,0,0,0,31,34,116,64,50,107,131,45,10,23,17,19,13,0,10,9,78,94,63,9,51,"06","081","607400","1"
"Block Group 2, Census Tract 6074, San Mateo County, California",263,761,497,0,263,10,0,0,10,10,46,0,8,0,6,26,40,0,37,11,59,55,12,0,0,0,0,0,14,13,51,0,27,52,13,10,47,10,13,7,20,0,9,0,0,59,8,20,29,"06","081","607400","2"
"Block Group 3, Census Tract 6074, San Mateo County, California",751,1872,893,0,751,9,103,60,91,23,48,0,0,0,28,13,58,0,71,63,184,65,59,60,43,10,0,0,23,166,85,38,56,46,39,35,15,8,23,22,58,51,19,64,62,49,27,25,0,"06","081","607400","3"
"Block Group 1, Census Tract 6079, San Mateo County, California",567,1276,822,0,567,12,0,0,8,16,0,0,0,0,9,89,48,101,59,67,158,34,0,35,22,15,0,0,0,10,28,66,40,11,37,63,28,18,36,66,27,0,9,10,0,60,23,0,50,"06","081","607900","1"
"Block Group 2, Census Tract 6079, San Mateo County, California",430,687,354,0,430,41,23,42,0,0,23,0,8,12,18,28,41,96,45,31,22,25,27,11,0,0,0,0,0,34,0,27,34,7,12,31,17,8,6,0,44,13,10,11,11,12,0,0,0,"06","081","607900","2"
"Block Group 3, Census Tract 6079, San Mateo County, California",659,1081,732,0,659,42,11,0,10,20,0,6,20,11,59,44,41,55,100,141,99,23,12,0,14,0,0,0,0,60,87,12,45,97,31,46,0,23,14,39,21,0,0,6,24,0,6,0,15,"06","081","607900","3"
"Block Group 2, Census Tract 6084, San Mateo County, California",893,2115,1286,0,893,18,16,41,40,0,0,0,53,0,98,97,85,57,28,204,156,101,40,32,34,34,18,31,34,103,149,162,45,59,66,50,0,22,69,0,14,0,26,0,137,15,0,51,83,"06","081","608400","2"
"Block Group 1, Census Tract 6084, San Mateo County, California",933,2655,1776,0,933,0,0,0,40,17,0,25,15,0,20,129,119,103,229,94,142,48,33,61,37,27,51,0,65,308,247,172,83,84,48,51,57,30,15,0,53,43,0,25,63,40,98,42,0,"06","081","608400","1"
"Block Group 3, Census Tract 6084, San Mateo County, California",367,1245,850,0,367,31,0,0,16,9,0,0,0,0,57,26,62,49,28,26,63,27,69,38,0,4,11,18,11,203,36,59,52,75,18,0,49,22,0,0,0,0,35,0,31,0,0,0,15,"06","081","608400","3"
"Block Group 2, Census Tract 6085.01, San Mateo County, California",597,1867,1122,0,597,0,40,9,0,22,0,0,0,10,44,19,26,39,68,125,195,40,86,61,30,37,41,16,48,35,48,77,93,85,76,101,33,9,64,0,36,42,18,10,66,55,13,17,20,"06","081","608501","2"
"Block Group 4, Census Tract 6085.01, San Mateo County, California",299,811,417,0,299,9,0,0,18,0,10,12,0,13,0,68,41,0,24,35,69,35,16,12,0,0,0,0,15,20,29,19,53,48,13,24,19,13,0,0,20,0,22,19,70,0,35,0,0,"06","081","608501","4"
"Block Group 1, Census Tract 6085.01, San Mateo County, California",447,1274,660,0,447,0,6,0,25,0,11,8,21,28,35,11,88,25,87,90,12,28,23,54,0,53,0,0,39,18,59,48,57,96,33,50,24,11,0,5,0,8,6,14,69,80,31,0,22,"06","081","608501","1"
"Block Group 3, Census Tract 6085.01, San Mateo County, California",392,1156,547,0,392,12,0,10,10,0,0,0,0,0,42,30,33,39,41,77,98,47,17,127,15,19,18,10,14,32,10,15,46,35,76,35,7,42,0,17,21,20,0,0,21,65,39,27,0,"06","081","608501","3"
"Block Group 2, Census Tract 6053, San Mateo County, California",635,1440,702,0,635,58,7,28,10,19,0,17,31,0,0,66,59,33,98,75,134,59,37,31,23,9,46,0,8,50,48,75,58,53,53,54,0,25,23,0,25,43,0,20,48,32,30,22,0,"06","081","605300","2"
"Block Group 3, Census Tract 6053, San Mateo County, California",336,961,471,0,336,0,10,7,0,10,8,0,9,28,8,16,33,21,21,51,114,55,34,39,14,0,0,9,13,6,14,11,45,67,55,29,7,25,0,31,27,9,18,0,7,44,30,36,17,"06","081","605300","3"
"Block Group 1, Census Tract 6053, San Mateo County, California",570,1262,735,0,570,0,0,26,11,19,18,13,19,9,9,35,74,61,69,61,146,56,11,23,40,0,0,0,8,0,40,111,36,31,36,86,9,0,39,10,8,0,9,0,37,79,52,0,0,"06","081","605300","1"
"Block Group 4, Census Tract 6053, San Mateo County, California",266,828,381,0,266,0,0,10,0,0,0,29,10,0,0,9,10,47,5,6,140,20,42,23,16,14,0,0,10,17,10,5,47,58,39,5,29,37,9,0,16,45,0,0,21,47,42,20,0,"06","081","605300","4"
"Block Group 2, Census Tract 6056, San Mateo County, California",297,858,318,0,297,12,0,9,10,9,8,0,0,0,21,10,21,23,11,0,163,0,73,38,15,15,0,0,14,6,21,0,16,32,10,29,10,19,20,10,36,32,31,33,13,28,18,5,0,"06","081","605600","2"
"Block Group 4, Census Tract 6056, San Mateo County, California",870,2785,1156,0,870,35,10,0,0,30,13,0,10,9,11,33,9,71,46,126,467,45,93,111,114,12,24,23,21,36,39,20,111,132,79,46,61,54,59,30,59,77,14,93,112,105,118,58,10,"06","081","605600","4"
"Block Group 1, Census Tract 6056, San Mateo County, California",320,972,329,0,320,10,0,0,10,0,12,0,0,0,0,21,18,6,10,33,200,14,40,118,27,0,0,0,15,0,0,0,30,53,74,30,26,0,23,0,18,21,0,0,54,0,53,20,0,"06","081","605600","1"
"Block Group 3, Census Tract 6056, San Mateo County, California",418,1355,467,0,418,20,0,11,0,0,0,0,0,0,0,12,14,81,22,52,206,10,54,71,21,13,0,22,14,13,15,17,24,53,63,104,11,40,0,0,57,21,34,11,43,31,35,61,0,"06","081","605600","3"
"Block Group 2, Census Tract 6064, San Mateo County, California",292,621,225,0,292,16,0,0,0,14,0,0,14,56,0,19,0,3,54,0,116,0,29,4,0,0,0,0,61,0,0,22,27,3,8,58,0,0,0,40,14,0,29,0,46,0,0,0,0,"06","081","606400","2"
